timestamp,cpu_percent,memory_percent,memory_mb,active_workers,queued_tasks
2025-12-11T17:26:03.172500,25.6,77.4,6046.2578125,1,5
2025-12-11T17:26:04.175547,25.8,77.4,6048.6171875,1,5
2025-12-11T17:26:05.179054,24.8,77.6,6059.4140625,1,5
2025-12-11T17:26:06.182613,25.8,77.6,6059.90625,1,5
2025-12-11T17:26:07.186494,17.1,67.8,5296.70703125,1,5
2025-12-11T17:26:08.192781,13.5,71.6,5594.6640625,1,4
2025-12-11T17:26:09.196783,19.6,75.2,5877.1328125,1,4
2025-12-11T17:26:10.200099,25.1,76.9,6003.375,1,4
2025-12-11T17:26:11.203180,25.8,77.0,6011.8984375,1,4
2025-12-11T17:26:12.207874,24.6,77.0,6016.8203125,1,4
2025-12-11T17:26:13.212001,25.9,77.1,6019.9296875,1,4
2025-12-11T17:26:14.215307,25.5,77.1,6019.9921875,1,4
2025-12-11T17:26:15.217992,25.7,77.1,6022.94140625,1,4
2025-12-11T17:26:16.220990,25.1,77.2,6027.0234375,1,4
2025-12-11T17:26:17.224351,25.7,77.2,6028.28515625,1,4
2025-12-11T17:26:18.228245,25.4,77.2,6027.1796875,1,4
2025-12-11T17:26:19.232303,25.1,77.2,6027.6171875,1,4
2025-12-11T17:26:20.235643,25.9,77.3,6033.96484375,1,4
2025-12-11T17:26:21.239288,23.5,77.3,6033.90625,1,4
2025-12-11T17:26:22.242393,25.5,77.3,6035.29296875,1,4
2025-12-11T17:26:23.247109,25.2,77.3,6035.78515625,1,4
2025-12-11T17:26:24.251680,25.7,77.3,6039.23046875,1,4
2025-12-11T17:26:25.255044,25.1,77.4,6041.4609375,1,4
2025-12-11T17:26:26.258713,25.3,77.3,6040.3046875,1,4
2025-12-11T17:26:27.262812,25.1,77.3,6040.80078125,1,4
2025-12-11T17:26:28.266741,25.9,78.3,6116.47265625,1,4
2025-12-11T17:26:29.270531,25.0,78.4,6123.31640625,1,4
2025-12-11T17:26:30.274002,25.7,78.4,6124.0078125,1,4
2025-12-11T17:26:31.276433,25.2,78.4,6124.25,1,4
2025-12-11T17:26:32.280689,26.3,78.4,6126.671875,1,4
2025-12-11T17:26:33.285134,25.4,78.4,6126.6328125,1,4
2025-12-11T17:26:34.290159,25.5,78.5,6127.984375,1,4
2025-12-11T17:26:35.295056,23.4,78.5,6131.3828125,1,4
2025-12-11T17:26:36.297601,25.6,78.7,6143.92578125,1,4
2025-12-11T17:26:37.300386,25.4,78.7,6144.34375,1,4
2025-12-11T17:26:38.304765,9.7,71.4,5573.37890625,1,3
2025-12-11T17:26:39.308309,14.9,72.4,5656.51171875,1,3
2025-12-11T17:26:40.312316,23.3,75.5,5895.3828125,1,3
2025-12-11T17:26:41.316621,25.2,76.6,5979.4375,1,3
2025-12-11T17:26:42.320506,25.5,76.7,5988.96484375,1,3
2025-12-11T17:26:43.324449,24.8,76.7,5990.08203125,1,3
2025-12-11T17:26:44.329217,25.7,76.7,5992.7109375,1,3
2025-12-11T17:26:45.333660,26.3,77.6,6057.796875,1,3
2025-12-11T17:26:46.337852,28.1,77.7,6072.33203125,1,3
2025-12-11T17:26:47.341050,25.5,77.8,6074.79296875,1,3
2025-12-11T17:26:48.344901,27.0,77.8,6077.859375,1,3
2025-12-11T17:26:49.349519,25.1,78.0,6094.1015625,1,3
2025-12-11T17:26:50.353985,25.6,78.0,6092.609375,1,3
2025-12-11T17:26:51.357710,25.5,78.1,6098.19140625,1,3
2025-12-11T17:26:52.360746,27.0,78.1,6099.19140625,1,3
2025-12-11T17:26:53.364879,26.0,78.0,6091.09765625,1,3
2025-12-11T17:49:29.130028,0.0,49.6,3870.4453125,1,0
2025-12-11T17:49:30.134996,3.9,51.3,4006.39453125,1,0
2025-12-11T17:49:31.139657,4.0,50.6,3953.23828125,1,0
